relative_path,size,extension,header,mtime
audio/bnk_buff_defence_up.bnk,23014,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_buff_mobility_down.bnk,13783,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_buff_mobility_up.bnk,20545,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_buff_rage.bnk,19266,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_buff_rage_once.bnk,19661,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_buff_speedup.bnk,17696,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_buff_speed_down.bnk,13239,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_buff_speed_up.bnk,21676,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_buff_xuefu.bnk,31513,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_buff_xuefu_once.bnk,23264,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_charge_cast.bnk,49989,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_crossbowm_leather.bnk,95066,.bnk,xor_XD_Audio_bank,1758941810
audio/bnk_crossbown_nylon.bnk,46105,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_crossbow_aoecube_3x1.bnk,10452,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_aoeline_attack.bnk,19551,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_attack_01.bnk,10820,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_break_hit.bnk,17518,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_debuffhit.bnk,14072,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_fastattack.bnk,5522,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_grenadehit_impact_02.bnk,34738,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_crossbow_grenadehit_impact_04.bnk,31726,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_crossbow_grenadehit_impact_05.bnk,25013,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_crossbow_grenadehit_impact_06.bnk,28154,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_crossbow_heavyattack.bnk,9355,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_normalhit_b.bnk,11061,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_ready_01.bnk,21518,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_ready_pur.bnk,16780,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_ready_red.bnk,21493,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_ready_yellow.bnk,19137,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_strafehit_01.bnk,11426,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crossbow_strafe_01.bnk,14167,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_crouch.bnk,397194,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_dahasha.bnk,154859,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_dahashaskin01.bnk,222140,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_damonv.bnk,178070,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_dancer.bnk,65215,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_dancer_attacksword.bnk,13285,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_dancer_attackswordonce.bnk,13554,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_dancer_dancing.bnk,33714,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_dancer_dancing_end.bnk,24021,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_dancer_flying_attack.bnk,43362,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_dancer_flying_charge.bnk,21579,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_dancer_selfspell_front.bnk,39129,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_dancer_selfspell_up.bnk,36563,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_dancer_spellbuff_hit.bnk,33231,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_dancer_spell_hit.bnk,30026,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_dance_teleport_end.bnk,29429,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_dance_teleport_start.bnk,29172,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darklightmajinmset01.bnk,42287,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_darkwizzard_aoeself_3x3.bnk,48042,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_darkwizzard_aoeself_3x3_readyonly.bnk,29033,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_darkwizzard_attack_f.bnk,22031,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darkwizzard_charge_loop.bnk,29506,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darkwizzard_charge_loop_up.bnk,24202,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darkwizzard_cross_impact.bnk,26629,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darkwizzard_dandebuff_hit.bnk,24291,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darkwizzard_hit.bnk,24291,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darkwizzard_lineattack_aoe5.bnk,22856,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darkwizzard_skilldan_hit.bnk,38366,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_darkwizzard_zhaohuan_hit.bnk,28462,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darkwizzard_zhaohuan_impact.bnk,28947,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_darkwizzard_zhaohuan_impact2.bnk,33726,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_darkwizzard_zuzhou_attack.bnk,24291,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_dawangzi.bnk,324522,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_debuff_8.bnk,15110,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_debuff_dot_loop.bnk,41217,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_debuff_poison_loop.bnk,33976,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_die_effect.bnk,26311,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_enc.bnk,32,.bnk,unknown,1766271075
audio/bnk_falin.bnk,112380,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fashudun_loop.bnk,20574,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fasudun_loop.bnk,20574,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fencheng_bomb.bnk,43463,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fireboom_hit5x5.bnk,68096,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_firewizzard_attack_f.bnk,13534,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_firewizzard_charge_loop_up.bnk,27617,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_flyaxe_aoe3_attack.bnk,11229,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_flyaxe_aoeskill_di.bnk,18645,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_flyaxe_hit.bnk,13358,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_flyaxe_hit_01.bnk,12591,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_flyshield_attack.bnk,10125,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_footstep.bnk,808530,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_footstep_01.bnk,71937,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_footstep_02.bnk,62272,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_footstep_03.bnk,71937,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxel_rogue_infect_01.bnk,27062,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_archer_attacksky_01.bnk,28830,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_archer_attacksky_02.bnk,30735,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_archer_attacksky_langren.bnk,25573,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_archer_grenadehit_01.bnk,24221,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_archer_grenadehit_02.bnk,17254,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_archer_repelhit.bnk,15423,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_archer_skyarrow_01_red.bnk,14817,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_archer_touqiangbing_02.bnk,28172,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_assassin_buff_poisonhit_star_01.bnk,18203,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_assassin_fasthit_01.bnk,10734,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_assassin_fisthit_01.bnk,10330,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_assassin_fisthit_02.bnk,12950,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_assassin_flyhit_01.bnk,13488,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_assassin_shadowcharge_01.bnk,17486,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_assassin_shadowcharge_02.bnk,30879,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_assassin_turecharge_01.bnk,32210,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_assassin_turecharge_02.bnk,33947,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxtl_berserkerf_bloodhit_01.bnk,12243,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_berserkerf_swordhit_01.bnk,12492,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_berserkerf_thump_attack_01.bnk,10423,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_berserkerf_thump_attack_02.bnk,10973,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_berserkersprintattack.bnk,15985,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_boxing_01.bnk,9580,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxtl_charge_ice_01.bnk,26933,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_charge_ice_02.bnk,26933,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_crossbow_magicbighit_01.bnk,23160,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_crossbow_movehit_01.bnk,12673,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_crossbow_readyfire_01.bnk,24405,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_crossbow_readyice_01.bnk,21325,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_crossbow_readypoison_01.bnk,16007,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_icebox_01.bnk,28552,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_icebox_02.bnk,47340,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxtl_icesprintattack.bnk,14110,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_ice_aoe_01.bnk,33192,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_ice_attackground_01.bnk,39119,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxtl_ice_attackground_02.bnk,31165,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_ice_attackground_03.bnk,41068,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxtl_ice_attacksky_01.bnk,24111,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_ice_lineattack_01.bnk,14110,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_ice_selfaoe_01.bnk,28318,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_lancer_attackacross.bnk,13116,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_lancer_attackfast_01.bnk,13490,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_lancer_attackfast_01_pur.bnk,15562,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_lancer_attackfast_02.bnk,14421,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_lancer_normalattack_01.bnk,13755,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_lancer_skill_attack.bnk,22035,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_lancer_skill_attack_pur.bnk,22868,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_lancer_skill_hit_02.bnk,9840,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_ready_kunai_01.bnk,49989,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxtl_ready_power_01.bnk,16868,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_attackdebuff.bnk,18071,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_attacksword01.bnk,7322,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_attacksword02.bnk,7989,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_attacksword_light.bnk,9782,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_attacksword_poison.bnk,11353,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_bigsmoke_poison_01.bnk,18472,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_dizzinesshit_01.bnk,19407,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_flyattack_01.bnk,13458,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_readyjump_01.bnk,17947,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_rogue_throw_01.bnk,7233,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_secondhit_01.bnk,14020,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_swordhit_01.bnk,11482,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_swordhit_03.bnk,11940,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_wizard_aoefireboom_1.bnk,26800,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_wizard_dragonbreath_01.bnk,30186,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_wizard_dragonbreath_03.bnk,60965,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxtl_wizard_fireball_cast_big.bnk,21550,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_wizard_fireball_cast_normal_attack.bnk,26400,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_wizard_firebomb_01.bnk,46683,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxtl_wizard_fireboom_hit_cross.bnk,70089,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fxtl_wizard_firehitbig_01.bnk,24547,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_wizard_firestorm_01.bnk,32587,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_wizard_firestorm_03.bnk,26800,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_wizard_fire_lightlhit.bnk,12940,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fxtl_wizard_fire_normalhit.bnk,17976,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_2hasha_baofaxue.bnk,30923,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_baoxue.bnk,18716,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_2hasha_buff.bnk,22107,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_chongjixue.bnk,28460,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_dilie.bnk,33025,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_dilie_dan.bnk,31832,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_ex.bnk,82087,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_2hasha_ex_cast.bnk,69527,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_2hasha_ex_dilie.bnk,35867,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_ex_penfa.bnk,40334,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_ex_shitou.bnk,66046,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_2hasha_ex_xuli.bnk,34157,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_heiying.bnk,16570,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_2hasha_hengsao.bnk,22690,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_tiao1.bnk,15761,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_2hasha_tiao2.bnk,15132,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_2hasha_xuanfeng.bnk,20768,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_2hasha_xushi_buff.bnk,41747,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2hasha_zhongdaji.bnk,30611,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_2wangzi_ex1.bnk,75701,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_2wangzi_ex2.bnk,96652,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_2wangzi_ex_2duan.bnk,26419,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_2wangzi_ex_meiguizangli.bnk,78025,.bnk,xor_XD_Audio_bank,1758941810
audio/bnk_fx_2wangzi_hensao.bnk,15196,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_2wangzi_meigui.bnk,30146,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_2wangzi_tuci.bnk,16586,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_2wangzi_zhanji_mingzhong.bnk,11577,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_6x6star_01.bnk,34480,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_aisha_chuansong01.bnk,28104,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_aisha_chuansong02.bnk,31642,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_aisha_ex01.bnk,80027,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_aisha_ex03.bnk,37071,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_aisha_gongji.bnk,13546,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_aisha_gongji02.bnk,16526,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_aisha_gongji03.bnk,18235,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_aisha_gongji03qing.bnk,15250,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_aisha_gongji04.bnk,16951,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_aisha_hit02.bnk,15883,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_aisha_qinighui.bnk,46450,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_aisha_shifa.bnk,34847,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_aisha_shiyue.bnk,80710,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_aisha_shiyue01.bnk,29745,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_aisha_shiyue_light_01.bnk,35029,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_aisha_zhoushen.bnk,20521,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_alikesai_bianshen_xiufu.bnk,59766,.bnk,xor_XD_Audio_bank,1758941810
audio/bnk_fx_alikesai_ex_bianshen.bnk,77100,.bnk,xor_XD_Audio_bank,1758941810
audio/bnk_fx_alikesai_ex_hit_1.bnk,31487,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_alikesai_ex_hit_2.bnk,118626,.bnk,xor_XD_Audio_bank,1758941810
audio/bnk_fx_alikesai_qingzhan.bnk,9531,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_alikesai_qingzhan_hit.bnk,29192,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_alikesai_xiufu.bnk,28249,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_alikesai_xiufu_xuli.bnk,36126,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_alikesai_xuanzhuan.bnk,22891,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_alikesai_zhongzhan.bnk,10123,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_alikesai_zhongzhan_hit.bnk,36375,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_anna01_ssr_ex.bnk,161764,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_anna_bighit.bnk,20303,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_bigtuowei.bnk,12541,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_cast02.bnk,60781,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_anna_chongfeng.bnk,12224,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_ding.bnk,24782,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_anna_ex02_right.bnk,75030,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_anna_exattack_01.bnk,15851,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_glound_smoke.bnk,67610,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_anna_hengsao02.bnk,10697,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_hold03.bnk,14936,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_hold_bu.bnk,15599,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_hold_red.bnk,10977,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_hold_zi.bnk,16909,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_juguang02.bnk,21090,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_line_hook.bnk,13180,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_luoxue.bnk,54739,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_anna_miaozhun.bnk,39002,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_anna_miaozhun_loop.bnk,34595,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_anna_morehit03.bnk,16355,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_normalhit.bnk,17251,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_normalhit_bu.bnk,20549,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_normalhit_ye.bnk,24312,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_anna_normalhit_zi.bnk,15086,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_qushe.bnk,16924,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_sandan02.bnk,19376,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_shiji.bnk,19461,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_tuowei.bnk,17778,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_upcast_01.bnk,43640,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_anna_zhadi.bnk,11839,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_anna_zhoushen.bnk,16164,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_aoeline_01.bnk,29578,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_aoe_dark_big.bnk,36337,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_aoe_sacredbeam_02.bnk,45472,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_aoe_sacredbeam_06.bnk,44009,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_applebirth_01.bnk,24109,.bnk,xor_XD_Audio_bank,1768371224
audio/bnk_fx_applebirth_02.bnk,22965,.bnk,xor_XD_Audio_bank,1768371224
audio/bnk_fx_archer_heavyattack_01.bnk,9355,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_arrow_aphit_01.bnk,12655,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_arrow_fasthit.bnk,17784,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_arrow_normalattack1.bnk,9389,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_attackflag_width.bnk,8988,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_attackhandle_atk.bnk,16272,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_attackhandle_atk_skill.bnk,25967,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_attackhandle_atk_skill_pur.bnk,13562,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_attacksword.bnk,11578,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_attacksword_up_02.bnk,10075,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_attacksword_width.bnk,8988,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_background_xiaomonv_01.bnk,48123,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_balance_attack_dancer_01.bnk,53469,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_balance_attack_dancer_02.bnk,53469,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_bangguowangzi_baozha.bnk,63880,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_bangguowangzi_changtan.bnk,45427,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_bangguowangzi_cuimian.bnk,38340,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_bangguowangzi_duoduan.bnk,36789,.bnk,xor_XD_Audio_bank,1768371224
